0.000000,0.000000
0.002286,0.002286
0.017752,0.017752
0.054979,0.054979
0.104743,0.104743
0.148792,0.148792
0.178538,0.178538
0.197631,0.197631
0.209612,0.209612
0.214568,0.214568
0.211542,0.211542
0.202614,0.202614
0.193113,0.193113
0.186744,0.186744
0.185871,0.185871
0.192053,0.192053
0.206292,0.206292
0.229235,0.229235
0.261148,0.261148
0.298771,0.298771
0.336659,0.336659
0.371175,0.371175
0.399979,0.399979
0.421573,0.421573
0.435805,0.435805
0.444906,0.444906
0.450726,0.450726
0.454446,0.454446
0.456824,0.456824
0.458281,0.458281
0.458546,0.458546
0.457164,0.457164
0.453843,0.453843
0.448398,0.448398
0.440722,0.440722
0.431423,0.431423
0.421892,0.421892
0.413099,0.413099
0.405662,0.405662
0.399977,0.399977
0.396544,0.396221
0.395735,0.395370
0.398568,0.397573
0.404495,0.404114
0.415712,0.413276
0.428192,0.429338
0.450938,0.443645
0.464998,0.474779
0.511211,0.483790
0.503040,0.553841
0.629449,0.512720
0.499414,0.739738
1.037571,0.510223
1.189806,1.096172
0.937790,1.127380
1.269280,0.851607
1.410999,1.331425
1.124557,1.284181
1.313781,0.961476
1.429944,1.361063
1.162064,1.299538
1.260669,0.956969
1.364994,1.305054
1.139774,1.258660
1.185081,0.921869
1.288171,1.235581
1.106889,1.210211
1.120904,0.891193
0.956043,1.440956
1.485822,1.558662
1.355113,1.190465
1.050314,1.393720
1.421707,1.470624
1.301157,1.187113
0.955708,1.189415
1.492835,0.979410
1.632266,1.534875
1.198303,1.395799
1.541683,1.106759
1.622228,1.537065
1.208578,1.380241
1.425975,1.047894
1.474755,1.401344
1.130915,1.279353
1.264450,0.939315
1.307036,1.247044
1.043706,1.167802
1.110022,0.842777
1.159730,1.116274
0.973311,1.068692
0.980578,0.781587
0.799929,1.233779
1.147519,1.226482
1.086626,0.926569
0.854698,1.207053
1.120538,1.188332
1.064078,0.929208
0.818066,1.116718
1.046978,1.105754
1.011839,0.896137
0.772651,1.029617
0.981642,1.032692
0.964732,0.864906
0.739550,0.961676
1.179883,0.711063
1.319617,1.251561
1.034260,1.187595
1.159851,0.839441
1.255188,1.210110
1.041237,1.145017
1.025205,0.811178
0.852873,1.320793
1.221996,1.307387
1.135903,0.961295
0.911458,1.293903
1.194784,1.266455
1.112559,0.967577
0.862778,1.181484
1.099684,1.160616
1.046145,0.924621
0.799290,1.067966
1.010662,1.063433
0.984113,0.880686
0.752824,0.983228
1.203640,0.717818
1.365308,1.295677
1.066852,1.225179
1.184101,0.854734
1.296047,1.251140
1.074929,1.179961
1.041888,0.826389
0.879945,1.351596
1.228562,1.314394
1.136475,0.959060
0.925958,1.310821
1.202301,1.268875
1.111529,0.970140
0.864387,1.169641
1.091801,1.146719
1.034986,0.923954
0.791460,1.036243
0.984721,1.032968
0.962678,0.868843
0.741826,0.951770
1.153450,0.712273
1.268523,1.206466
1.003728,1.145817
1.111711,0.817226
1.189357,1.150336
0.999502,1.091820
0.980693,0.792598
0.822593,1.235375
1.081753,1.158464
1.030214,0.874903
0.835849,1.177016
1.049296,1.113589
1.004307,0.875089
