0.000000,0.000000
0.000730,0.000730
0.005666,0.005666
0.017822,0.017822
0.039140,0.039140
0.070873,0.070873
0.113840,0.113840
0.168572,0.168572
0.235348,0.235348
0.310768,0.310768
0.387585,0.387585
0.460742,0.460742
0.526977,0.526977
0.584193,0.584193
0.631045,0.631045
0.666681,0.666681
0.690883,0.690883
0.706327,0.706327
0.716169,0.716169
0.722440,0.722440
0.726436,0.726436
0.728981,0.728981
0.730602,0.730602
0.731635,0.731635
0.732045,0.732045
0.731060,0.731060
0.728042,0.728042
0.722586,0.722586
0.714433,0.714433
0.703421,0.703421
0.689446,0.689446
0.672482,0.672482
0.653564,0.653564
0.634488,0.634488
0.616452,0.616452
0.600218,0.600218
0.586274,0.586274
0.574928,0.574928
0.566378,0.566378
0.560635,0.560635
0.556967,0.556967
0.554625,0.554625
0.553126,0.553126
0.552164,0.552164
0.551545,0.551545
0.551143,0.551143
0.550878,0.550878
0.550700,0.550700
0.550578,0.550578
0.550494,0.550494
0.550436,0.550436
0.550394,0.550394
0.550365,0.550365
0.550344,0.550344
0.550330,0.550330
0.550322,0.550322
0.550316,0.550316
0.550313,0.550313
0.550310,0.550310
0.550309,0.550309
0.550308,0.550308
0.550307,0.550307
0.550307,0.550307
0.550308,0.550308
0.550311,0.550311
0.550316,0.550316
0.550325,0.550325
0.550336,0.550336
0.550350,0.550350
0.550367,0.550367
0.550387,0.550387
0.550407,0.550407
0.550426,0.550426
0.550444,0.550444
0.550459,0.550459
0.550472,0.550472
0.550481,0.550481
0.550488,0.550488
0.550491,0.550491
0.550491,0.550491
0.550488,0.550488
0.550481,0.550481
0.550472,0.550472
0.550459,0.550459
0.550442,0.550442
0.550423,0.550423
0.550403,0.550403
0.550384,0.550384
0.550365,0.550365
0.550350,0.550350
0.550336,0.550336
0.550326,0.550326
0.550319,0.550319
0.550314,0.550314
0.550311,0.550311
0.550309,0.550309
0.550308,0.550308
0.550308,0.550308
0.550307,0.550307
0.550306,0.550306
0.550306,0.550306
0.550307,0.550307
0.550310,0.550310
0.550315,0.550315
0.550323,0.550323
0.550333,0.550333
0.550347,0.550347
0.550365,0.550365
0.550384,0.550384
0.550404,0.550404
0.550423,0.550423
0.550441,0.550441
0.550457,0.550457
0.550470,0.550470
0.550480,0.550480
0.550486,0.550486
0.550490,0.550490
0.550491,0.550491
0.550488,0.550488
0.550483,0.550483
0.550473,0.550473
0.550461,0.550461
0.550445,0.550445
0.550426,0.550426
0.550406,0.550406
0.550387,0.550387
0.550368,0.550368
0.550352,0.550352
0.550339,0.550339
0.550328,0.550328
0.550320,0.550320
0.550315,0.550315
0.550312,0.550312
0.550310,0.550310
0.550309,0.550309
0.550308,0.550308
0.550307,0.550307
0.550307,0.550307
0.550306,0.550306
0.550307,0.550307
0.550309,0.550309
0.550314,0.550314
0.550321,0.550321
0.550332,0.550332
0.550345,0.550345
0.550361,0.550361
0.550380,0.550380
0.550401,0.550401
0.550421,0.550421
0.550439,0.550439
0.550454,0.550454
0.550468,0.550468
0.550478,0.550478
0.550486,0.550486
0.550490,0.550490
0.550491,0.550491
0.550489,0.550489
0.550484,0.550484
0.550475,0.550475
0.550463,0.550463
0.550448,0.550448
0.550430,0.550430
0.550409,0.550409
0.550390,0.550390
0.550371,0.550371
0.550354,0.550354
0.550341,0.550341
0.550329,0.550329
0.550321,0.550321
0.550316,0.550316
0.550312,0.550312
0.550310,0.550310
0.550308,0.550308
0.550308,0.550308
0.550307,0.550307
0.550307,0.550307
0.550306,0.550306
0.550307,0.550307
0.550309,0.550309
0.550313,0.550313
0.550320,0.550320
0.550330,0.550330
0.550343,0.550343
0.550358,0.550358
0.550377,0.550377
0.550398,0.550398
0.550417,0.550417
0.550436,0.550436
0.550452,0.550452
0.550466,0.550466
0.550477,0.550477
0.550485,0.550485
0.550490,0.550490
0.550491,0.550491
0.550490,0.550490
0.550485,0.550485
0.550476,0.550476
0.550465,0.550465
0.550450,0.550450
0.550433,0.550433
0.550413,0.550413
0.550393,0.550393
0.550374,0.550374
0.550357,0.550357
0.550343,0.550343
0.550331,0.550331
0.550322,0.550322
0.550316,0.550316
0.550313,0.550313
0.550310,0.550310
0.550309,0.550309
0.550308,0.550308
0.550307,0.550307
0.550307,0.550307
0.550307,0.550307
0.550307,0.550307
0.550308,0.550308
0.550312,0.550312
0.550319,0.550319
0.550328,0.550328
0.550340,0.550340
0.550356,0.550356
0.550374,0.550374
0.550394,0.550394
0.550414,0.550414
0.550433,0.550433
0.550450,0.550450
0.550464,0.550464
0.550475,0.550475
0.550484,0.550484
0.550489,0.550489
0.550491,0.550491
0.550490,0.550490
0.550486,0.550486
0.550478,0.550478
0.550467,0.550467
0.550453,0.550453
0.550436,0.550436
0.550416,0.550416
0.550396,0.550396
0.550377,0.550377
0.550360,0.550360
0.550345,0.550345
0.550332,0.550332
0.550323,0.550323
0.550317,0.550317
0.550313,0.550313
0.550311,0.550311
0.550309,0.550309
0.550308,0.550308
0.550307,0.550307
0.550307,0.550307
0.550306,0.550306
0.550307,0.550307
0.550308,0.550308
0.550311,0.550311
0.550317,0.550317
0.550326,0.550326
0.550338,0.550338
0.550353,0.550353
0.550371,0.550371
0.550391,0.550391
0.550411,0.550411
0.550430,0.550430
0.550447,0.550447
0.550462,0.550462
0.550474,0.550474
0.550483,0.550483
0.550488,0.550488
0.550491,0.550491
0.550491,0.550491
0.550487,0.550487
0.550480,0.550480
0.550469,0.550469
0.550456,0.550456
0.550439,0.550439
0.550419,0.550419
0.550399,0.550399
0.550380,0.550380
0.550362,0.550362
0.550347,0.550347
0.550334,0.550334
0.550325,0.550325
0.550318,0.550318
0.550314,0.550314
0.550311,0.550311
0.550309,0.550309
0.550308,0.550308
0.550308,0.550308
0.550307,0.550307
0.550307,0.550307
0.550306,0.550306
0.550308,0.550308
0.550311,0.550311
0.550317,0.550317
0.550325,0.550325
0.550336,0.550336
0.550350,0.550350
0.550368,0.550368
0.550388,0.550388
0.550408,0.550408
0.550427,0.550427
0.550445,0.550445
0.550460,0.550460
0.550472,0.550472
0.550481,0.550481
0.550488,0.550488
0.550491,0.550491
0.550491,0.550491
0.550488,0.550488
0.550481,0.550481
0.550471,0.550471
0.550458,0.550458
0.550442,0.550442
0.550422,0.550422
0.550402,0.550402
0.550383,0.550383
0.550365,0.550365
0.550349,0.550349
0.550336,0.550336
0.550326,0.550326
0.550319,0.550319
0.550314,0.550314
0.550311,0.550311
0.550309,0.550309
0.550308,0.550308
0.550307,0.550307
0.550307,0.550307
0.550306,0.550306
0.550307,0.550307
0.550307,0.550307
0.550310,0.550310
0.550315,0.550315
0.550323,0.550323
0.550334,0.550334
0.550348,0.550348
0.550365,0.550365
0.550384,0.550384
0.550405,0.550405
0.550424,0.550424
0.550442,0.550442
0.550458,0.550458
0.550470,0.550470
0.550480,0.550480
0.550413,0.550413
0.548862,0.548862
0.543735,0.543735
0.533659,0.533659
0.517759,0.517759
0.495481,0.495481
0.467814,0.467814
0.438829,0.438829
0.411664,0.411664
0.388320,0.388320
0.370072,0.370072
0.357550,0.357550
0.349532,0.349532
0.344402,0.344402
0.341119,0.341119
0.339017,0.339017
0.337679,0.337679
0.337108,0.337108
0.337671,0.337671
0.339629,0.339629
0.343147,0.343147
0.348333,0.348333
0.355039,0.355039
0.362279,0.362279
0.369193,0.369193
0.375229,0.375229
0.380034,0.380034
0.383406,0.383406
0.385569,0.385569
0.386947,0.386947
0.387820,0.387820
0.388365,0.388365
0.388699,0.388699
0.388894,0.388894
0.389004,0.389004
0.389063,0.389063
0.389093,0.389093
0.389108,0.389108
0.389116,0.389116
0.389122,0.389122
0.389126,0.389126
0.389128,0.389128
0.389129,0.389129
0.389130,0.389130
0.389132,0.389132
0.389139,0.389139
0.389151,0.389151
0.389171,0.389171
0.389199,0.389199
0.389235,0.389235
0.389273,0.389273
0.389310,0.389310
0.389341,0.389341
0.389366,0.389366
0.389383,0.389383
0.389393,0.389393
0.389393,0.389393
0.389384,0.389384
0.389366,0.389366
0.389338,0.389338
0.389303,0.389303
0.389265,0.389265
0.389230,0.389230
0.389200,0.389200
0.389176,0.389176
0.389160,0.389160
0.389150,0.389150
0.389143,0.389143
0.389139,0.389139
0.389136,0.389136
0.389135,0.389135
0.389135,0.389135
0.389141,0.389141
0.389153,0.389153
0.389172,0.389172
0.389200,0.389200
0.389236,0.389236
0.389274,0.389274
0.389310,0.389310
0.389342,0.389342
0.389367,0.389367
0.389384,0.389384
0.389393,0.389393
0.389393,0.389393
0.389384,0.389384
0.389365,0.389365
0.389337,0.389337
0.389302,0.389302
0.389264,0.389264
0.389229,0.389229
0.389199,0.389199
0.389176,0.389176
0.389160,0.389160
0.389150,0.389150
0.389143,0.389143
0.389139,0.389139
0.389137,0.389137
0.389135,0.389135
0.389135,0.389135
0.389141,0.389141
0.389153,0.389153
0.389172,0.389172
0.389201,0.389201
0.389237,0.389237
0.389275,0.389275
0.389311,0.389311
0.389342,0.389342
0.389367,0.389367
0.389451,0.389451
0.390530,0.390530
0.393834,0.393834
0.400168,0.400168
0.410045,0.410045
0.423790,0.423790
0.440639,0.440639
0.458113,0.458113
0.474382,0.474382
0.488269,0.488269
0.499026,0.499026
0.506326,0.506326
0.510991,0.510991
0.513971,0.513971
0.515874,0.515874
0.517090,0.517090
0.517755,0.517755
0.514996,0.514996
0.503779,0.503779
0.480736,0.480736
0.443728,0.443728
0.391406,0.391406
0.325539,0.325539
0.255732,0.255732
0.189803,0.189803
0.132724,0.132724
0.087667,0.087667
