0.000000,0.000000,0.000000
11.230328,0.000000,0.000000
22.463022,0.000000,0.000000
33.702181,0.000000,0.000000
44.954024,0.000000,0.000000
56.226981,0.000000,0.000000
67.531876,0.000000,0.000000
78.882195,0.000000,0.000000
90.294423,0.000000,0.000000
101.786722,0.000000,0.000000
113.376611,0.000000,0.000000
125.080656,0.000000,0.000000
136.914233,0.000000,0.000000
148.891189,0.000000,0.000000
161.023449,0.000000,0.000000
173.320589,0.000000,0.000000
185.789612,0.000000,0.000000
198.436462,0.000000,0.000000
211.266913,0.000000,0.000000
224.286574,0.000000,0.000000
237.500898,0.000000,0.000000
250.915182,0.000000,0.000000
264.534576,0.000000,0.000000
278.364084,0.000000,0.000000
292.408369,0.000000,0.000000
306.671112,0.000000,0.000000
321.154827,0.000000,0.000000
335.860798,0.000000,0.000000
350.789014,0.000000,0.000000
365.938122,0.000000,0.000000
381.305381,0.000000,0.000000
396.886656,0.000000,0.000000
412.677375,0.000000,0.000000
428.673635,0.000000,0.000000
444.872325,0.000000,0.000000
461.271204,0.000000,0.000000
477.868950,0.000000,0.000000
494.665228,0.000000,0.000000
511.660734,0.000000,0.000000
528.857129,0.000000,0.000000
546.256326,0.000000,0.000000
563.860203,0.000000,0.000000
581.670608,0.000000,0.000000
599.689357,0.000000,0.000000
617.918236,0.000000,0.000000
636.359001,0.000000,0.000000
655.013380,0.000000,0.000000
673.883076,0.000000,0.000000
692.969764,0.000000,0.000000
712.275099,0.000000,0.000000
731.800712,0.000000,0.000000
751.548215,0.000000,0.000000
771.519195,0.000000,0.000000
791.715225,0.000000,0.000000
812.137854,0.000000,0.000000
832.788614,0.000000,0.000000
853.669017,0.000000,0.000000
874.780558,0.000000,0.000000
896.124713,0.000000,0.000000
917.702941,0.000000,0.000000
939.516686,0.000000,0.000000
961.567373,0.000000,0.000000
983.856413,0.000000,0.000000
1006.385205,0.000000,0.000000
1029.155132,0.000000,0.000000
1052.167566,0.000000,0.000000
1075.423867,0.000000,0.000000
1098.925383,0.000000,0.000000
1122.673451,0.000000,0.000000
1146.669398,0.000000,0.000000
1170.914537,0.000000,0.000000
1195.410173,0.000000,0.000000
1220.157594,0.000000,0.000000
1245.158078,0.000000,0.000000
1270.412890,0.000000,0.000000
1295.923285,0.000000,0.000000
1321.690505,0.000000,0.000000
1347.715782,0.000000,0.000000
1374.000337,0.000000,0.000000
1400.545380,0.000000,0.000000
1427.352111,0.000000,0.000000
1454.421719,0.000000,0.000000
1481.755385,0.000000,0.000000
1509.354280,0.000000,0.000000
1537.219565,0.000000,0.000000
1565.352391,0.000000,0.000000
1593.753906,0.000000,0.000000
1622.425251,0.000000,0.000000
1651.367560,0.000000,0.000000
1680.581964,0.000000,0.000000
1710.069590,0.000000,0.000000
1739.831558,0.000000,0.000000
1769.868985,0.000000,0.000000
1800.182983,0.000000,0.000000
1830.774658,0.000000,0.000000
1861.645110,0.000000,0.000000
1892.795435,0.000000,0.000000
1924.226723,0.000000,0.000000
1955.940058,0.000000,0.000000
1987.936521,0.000000,0.000000
2020.217187,0.000000,0.000000
2052.783128,0.000000,0.000000
2085.635412,0.000000,0.000000
2118.775107,0.000000,0.000000
2152.203277,0.000000,0.000000
2185.920982,0.000000,0.000000
2219.929283,0.000000,0.000000
2254.229237,0.000000,0.000000
2288.821897,0.000000,0.000000
2323.708314,0.000000,0.000000
2358.889532,0.000000,0.000000
2394.366589,0.000000,0.000000
2430.140519,0.000000,0.000000
2466.212351,0.000000,0.000000
2502.583108,0.000000,0.000000
2539.253809,0.000000,0.000000
2576.225467,0.000000,0.000000
2613.499092,0.000000,0.000000
2651.075686,0.000000,0.000000
2688.956249,0.000000,0.000000
2727.141776,0.000000,0.000000
2765.633256,0.000000,0.000000
2804.431675,0.000000,0.000000
