28.000000,75.000000,0.000000
28.000000,75.000000,0.000000
28.002286,75.000000,0.000000
28.019997,75.000000,0.000000
28.074633,75.000000,0.000000
28.178178,75.000000,0.000000
28.324346,75.000000,0.000000
28.498581,75.000000,0.000000
28.690330,75.000000,0.000000
28.892733,75.000000,0.000000
29.099052,75.000000,0.000000
29.301610,75.000000,0.000000
29.494838,75.000000,0.000000
29.678471,75.000000,0.000000
29.855848,75.000000,0.000000
30.032536,75.000000,0.000000
30.215533,75.000000,0.000000
30.412737,75.000000,0.000000
30.632607,75.000000,0.000000
30.883805,75.000000,0.000000
31.171687,75.000000,0.000000
31.496198,75.000000,0.000000
31.853762,75.000000,0.000000
32.238601,75.000000,0.000000
32.643568,75.000000,0.000000
33.061470,75.000000,0.000000
33.487415,75.000000,0.000000
33.918358,75.000000,0.000000
34.352409,75.000000,0.000000
34.788390,75.000000,0.000000
35.225509,75.000000,0.000000
35.662667,75.000000,0.000000
36.098301,75.000000,0.000000
36.530550,75.000000,0.000000
36.957375,75.000000,0.000000
37.376636,75.000000,0.000000
37.786805,75.000000,0.000000
38.187739,75.000000,0.000000
38.580234,75.000000,0.000000
38.965669,75.000000,0.000000
39.345785,75.000000,0.000000
39.722635,75.000000,0.002022
40.098923,75.000761,0.007584
40.477899,75.003635,0.015866
40.863137,75.009748,0.027328
41.258390,75.020552,0.041889
41.667486,75.037698,0.059802
42.094248,75.063250,0.081192
42.542420,75.099718,0.106229
43.015590,75.150172,0.135019
43.517093,75.218299,0.167602
44.048863,75.308269,0.203678
44.609961,75.424159,0.242499
45.197428,75.569479,0.283363
45.807037,75.746997,0.325510
46.433841,75.958553,0.368275
47.072559,76.205022,0.411076
47.717854,76.486313,0.453463
48.364519,76.801454,0.495097
49.007604,77.148690,0.535749
49.642547,77.525634,0.575285
50.265905,77.929850,0.613816
50.875400,78.359309,0.651501
51.469457,78.812322,0.688509
52.046914,79.287472,0.725017
52.606839,79.783557,0.761215
53.148407,80.299545,0.797284
53.670828,80.834534,0.833416
54.173293,81.387729,0.869799
54.654941,81.958406,0.906615
55.114797,82.545835,0.944035
55.551645,83.149080,0.982168
55.964130,83.766968,1.021120
56.350822,84.398138,1.060957
56.710305,85.041049,1.101712
57.041227,85.693995,1.143352
57.342385,86.355109,1.185777
57.612791,87.022374,1.228785
57.851766,87.693650,1.272066
58.059032,88.366708,1.315176
58.234867,89.039535,1.357621
58.380135,89.710633,1.398814
58.496221,90.378954,1.438002
58.585040,91.043863,1.474281
58.649063,91.705140,1.506610
58.691346,92.363005,1.533817
58.715584,93.018138,1.554637
58.726146,93.671678,1.567751
58.728135,94.325182,1.571855
58.727442,94.980482,1.566089
58.730542,95.639171,1.551546
58.743304,96.302058,1.529646
58.770771,96.969139,1.501781
58.817123,97.639689,1.469305
58.885634,98.312408,1.433440
58.978686,98.985596,1.395274
59.097819,99.657343,1.355710
59.243829,100.325689,1.315493
59.416888,100.988753,1.275189
59.616682,101.644829,1.235227
59.842538,102.292428,1.195895
60.093549,102.930300,1.157381
60.368667,103.557425,1.119782
60.666786,104.172982,1.083137
60.986791,104.776327,1.047425
